c819      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c821      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c824      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c828      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c830      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c833      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c837      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c839      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c842      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c846      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c848      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c851      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c855      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c857      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c860      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c864      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c866      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c869      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c873      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c875      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c878      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c882      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c884      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c887      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c891      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c893      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c896      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c900      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c902      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c905      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c909      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c911      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c914      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c918      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c920      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c923      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c927      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c929      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c932      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c936      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c938      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c941      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c945      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c947      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c950      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c954      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c956      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c959      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c963      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c965      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c968      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c972      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c974      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c977      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c981      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c983      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c986      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c990      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c992      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c995      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c999      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1001      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1004      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1008      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1010      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1013      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1017      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1019      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1022      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1026      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1028      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1031      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1035      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1037      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1040      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1044      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1046      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1049      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1053      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1055      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1058      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1062      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1064      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1067      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1071      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1073      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1076      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1080      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1082      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1085      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1089      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1091      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1094      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1098      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1100      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1103      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1107      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1109      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1112      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1116      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1118      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1121      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1125      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1127      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1130      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1134      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1136      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1139      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1143      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1145      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1148      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1152      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1154      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1157      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1161      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1163      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1166      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1170      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1172      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1175      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1179      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1181      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1184      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1188      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1190      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1193      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1197      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1199      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1202      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1206      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1208      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1211      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1215      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1217      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1220      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1224      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1226      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1229      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1233      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1235      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1238      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1242      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1244      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1247      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1251      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1253      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1256      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1260      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1262      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1265      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1269      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1271      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1274      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1278      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1280      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1283      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1287      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1289      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1292      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1296      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1298      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1301      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1305      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1307      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1310      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1314      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1316      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1319      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1323      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1325      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1328      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1332      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1334      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1337      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1341      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1343      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1346      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1350      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1352      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1355      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1359      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1361      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1364      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1368      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1370      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1373      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1377      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1379      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1382      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1386      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1388      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1391      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1395      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1397      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1400      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1404      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1406      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1409      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1413      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1415      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1418      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1422      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1424      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1427      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1431      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1433      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1436      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1440      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1442      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1445      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1449      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1451      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1454      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1458      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1460      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1463      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1467      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1469      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1472      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1476      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1478      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1481      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1485      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1487      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1490      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1494      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1496      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1499      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1503      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1505      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1508      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1512      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1514      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1517      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1521      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1523      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1526      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1530      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1532      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1535      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1539      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1541      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1544      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1548      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1550      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1553      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1557      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1559      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1562      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1566      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1568      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1571      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1575      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1577      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1580      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1584      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1586      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1589      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1593      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1595      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1598      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1602      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1604      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1607      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1611      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1613      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1616      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
c1620      A:10 X:FF Y:00 S:FF P:nvubdIzc $C7AB:  29 80     AND #$80
c1622      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7AD:  F0 F9     BEQ $C7A8
c1625      A:00 X:FF Y:00 S:FF P:nvubdIZc $C7A8:  AD 02 20  LDA $2002 = #$10
